"Framework","Iteration","Training.size","Batch.size","Number.of.epochs","Learning.rate","Precision.mode","Device","Weight.initialization","Dropout.rate","Training.time..in.seconds.","Inference.time..in.seconds.","Accuracy..in...","Average.CPU.usage..in.....during.CPU.training.","Average.RAM.usage..in.....during.CPU.training.","Average.CPU.usage..in.....during.CPU.inference.","Average.RAM.usage..in.....during.CPU.inference.","Average.CPU.usage..in.....during.GPU.training.","Average.RAM.usage..in.....during.GPU.training.","Average.GPU.usage..in.....during.GPU.training.","Average.GPU.VRAM..in.....during.GPU.training.","Average.CPU.usage..in.....during.GPU.inference.","Average.RAM.usage..in.....during.GPU.inference.","Average.GPU.usage..in.....during.GPU.inference.","Average.GPU.VRAM..in.....during.GPU.inference."
"Keras",0,0.2,256,30,0.01,"float32","cpu","he",0,21.6975862979889,32.1744441986084,96.2400019168854,73.692936802974,23.4147378604791,"56.91235521235521","28.744744051534823","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.2,256,30,0.05,"float32","cpu","he",0,21.7682735919952,32.4978351593018,97.7999985218048,73.4251851851852,23.4269277392019,"56.68646616541353","28.746545629286658","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.2,256,30,0.1,"float32","cpu","he",0,21.7632014751434,31.8588018417358,98.1100022792816,74.3029850746269,23.3613075762915,"58.41163636363637","28.803289234534763","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.2,512,30,0.01,"float32","cpu","xavier",0,20.2901062965393,30.6859254837036,92.2500014305115,78.2888888888889,23.5744517582021,"63.88995815899582","28.813206913549","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.2,512,30,0.05,"float32","cpu","xavier",0,20.3221302032471,29.3688297271729,96.89000248909,78.1553278688525,23.5546383424736,"64.65425101214575","28.84374436625114","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.2,512,30,0.1,"float32","cpu","xavier",0,20.2620975971222,30.7645320892334,97.3800003528595,78.2073770491803,23.5717015842366,"64.82520000000001","28.822947332631113","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.2,512,30,0.01,"float32","cpu","he",0,20.216080904007,29.2127370834351,94.6300029754639,77.8514285714286,23.6302011647279,"63.61195219123506","28.880314684013815","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.2,512,30,0.05,"float32","cpu","he",0,20.2417500019073,29.1868209838867,97.2000002861023,77.980737704918,23.6218177067693,"64.95502008032128","28.897171975247794","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.2,512,30,0.1,"float32","cpu","he",0,20.2523183822632,29.4219017028809,97.4399983882904,77.9114754098361,23.5386292667815,"64.86414342629482","28.855112425783496","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,5,0.01,"float32","cpu","xavier",0,8.7767550945282,48.0592250823975,90.0499999523163,54.8905982905983,22.6577109111108,"39.871179883945835","28.32121043895459","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,5,0.05,"float32","cpu","xavier",0,8.59096527099609,50.3073692321777,81.7300021648407,56.124347826087,22.6557112535178,"39.464670658682635","28.32200290055976","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,5,0.1,"float32","cpu","xavier",0,8.51936721801758,48.6458301544189,84.2299997806549,55.780701754386,22.6414979196329,"38.58960784313725","28.309293903938972","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,5,0.01,"float32","cpu","he",0,8.71414279937744,46.8158483505249,89.8599982261658,55.4163793103448,22.6742588593813,"39.1265503875969","28.32732822514848","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,5,0.05,"float32","cpu","he",0,8.73721218109131,44.660758972168,83.7300002574921,55.4042735042735,22.6457860399485,"39.03706563706564","28.316092543758348","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,5,0.1,"float32","cpu","he",0,8.56762146949768,46.1807012557983,83.5799992084503,55.9721739130435,22.6522628847847,"38.950096711798835","28.30813274166535","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,5,0.01,"float32","cpu","xavier",0,6.61710238456726,32.5387001037598,68.4000015258789,69.9226190476191,23.4122946106169,"59.12727272727273","28.84822339277869","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,5,0.05,"float32","cpu","xavier",0,6.62559199333191,31.0523271560669,80.7699978351593,69.875,23.361981368294,"55.41128404669261","28.861283539599707","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,5,0.1,"float32","cpu","xavier",0,6.61683392524719,31.7576408386231,73.3200013637543,69.8285714285714,23.3774592979952,"59.24452054794521","28.86383576749369","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,5,0.01,"float32","cpu","he",0,6.59924840927124,33.1221580505371,81.1200022697449,70.3409638554217,23.4187942332089,"57.622147651006706","28.86408176547427","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,5,0.05,"float32","cpu","he",0,6.59266805648804,30.7618618011475,78.8900017738342,70.5710843373494,23.3980260490918,"57.41020408163265","28.844493697103104","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,5,0.1,"float32","cpu","he",0,6.55453515052795,32.817006111145,64.9600028991699,70.2048192771084,23.4149236403983,"57.035","28.831041323186383","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,5,0.01,"float32","cpu","xavier",0,6.10915207862854,27.9211282730103,60.0000023841858,73.8418918918919,23.524674892527,"64.07489177489178","28.980029891201664","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,5,0.05,"float32","cpu","xavier",0,6.08039665222168,33.7787389755249,76.0699987411499,73.6486486486486,23.5553212058948,"64.22509960159361","29.00470740817923","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,5,0.1,"float32","cpu","xavier",0,6.195392370224,29.041051864624,80.919998884201,73.0243243243243,23.527282309718,"64.60517928286852","28.95231081672758","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,5,0.01,"float32","cpu","he",0,6.10687875747681,28.8270950317383,73.1500029563904,74.1753424657534,23.5238705229479,"62.96682464454976","28.92625519127385","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,5,0.05,"float32","cpu","he",0,6.07669925689697,29.7243356704712,80.8300018310547,74.272602739726,23.4930551842426,"64.91566265060241","28.984044124747296","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,5,0.1,"float32","cpu","he",0,6.09911870956421,29.6458721160889,80.7799994945526,73.7067567567568,23.4889541643895,"64.44375","28.900995889140393","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,15,0.01,"float32","cpu","xavier",0,25.0789613723755,47.9987621307373,97.6000010967255,56.9927927927928,22.7092774116993,"38.70039138943249","28.31473984903436","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,15,0.05,"float32","cpu","xavier",0,24.8404338359833,46.5273141860962,98.4399974346161,57.0060790273556,22.7055435760623,"39.568786127167634","28.32890796907926","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,15,0.1,"float32","cpu","xavier",0,25.3960285186768,48.3863830566406,98.5499978065491,56.685671641791,22.6933173046597,"38.737717601547395","28.31418903813472","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,15,0.01,"float32","cpu","he",0,25.5936419963837,50.5855083465576,97.8600025177002,56.9519287833828,22.7250628991004,"38.39046653144016","28.315592786221796","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,15,0.05,"float32","cpu","he",0,25.5246021747589,45.7494258880615,98.4499990940094,56.8482142857143,22.7194807499093,"39.48286937901499","28.330740250864697","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,15,0.1,"float32","cpu","he",0,25.5062301158905,48.1906890869141,98.3699977397919,56.793471810089,22.7263282289407,"39.37471042471042","28.336801684065147","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,15,0.01,"float32","cpu","xavier",0,19.0731823444366,35.1850032806397,85.4600012302399,73.4506329113924,23.5631639893028,"58.51438356164384","28.847754654202667","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,15,0.05,"float32","cpu","xavier",0,19.2095251083374,31.2234878540039,97.7999985218048,73.5252100840336,23.5233742088383,"56.86409395973154","28.866164313486642","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,15,0.1,"float32","cpu","xavier",0,19.0484232902527,32.7820301055908,98.2100009918213,73.6565400843882,23.5833238084659,"59.574662162162156","28.87410001463387","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,15,0.01,"float32","cpu","he",0,19.105357170105,31.9199085235596,94.3099975585938,73.051476793249,23.5844829961437,"58.57725752508361","28.88287461779098","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,15,0.05,"float32","cpu","he",0,19.2066259384155,32.1948289871216,97.2400009632111,73.0083682008368,23.5290151109954,"59.601689189189194","28.906069365862145","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,15,0.1,"float32","cpu","he",0,19.0259032249451,31.8678617477417,96.289998292923,73.9297872340425,23.5269796080181,"59.194501718213054","28.903888909631196","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,15,0.01,"float32","cpu","xavier",0,17.699590921402,29.7913789749146,80.8300018310547,78.19,23.7101075150837,"64.3012","28.93640637681004","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,15,0.05,"float32","cpu","xavier",0,17.6691462993622,30.9567451477051,96.5399980545044,78.1352380952381,23.741988837899,"63.886","28.919964389520565","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,15,0.1,"float32","cpu","xavier",0,17.6319346427917,28.6158800125122,97.189998626709,77.9247619047619,23.6753199464605,"64.3968","29.0496815316057","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,15,0.01,"float32","cpu","he",0,17.7568128108978,28.6211490631104,81.3799977302551,77.8314285714286,23.7385080427241,"63.9392","28.991081717562352","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,15,0.05,"float32","cpu","he",0,17.6585607528687,28.6181449890137,96.0399985313416,77.8528571428571,23.637717595517,"64.6916","28.95607220449103","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,15,0.1,"float32","cpu","he",0,17.6584677696228,28.8609743118286,97.8600025177002,78.23,23.6814510691882,"64.6561752988048","28.937762463135122","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,30,0.01,"float32","cpu","xavier",0,50.6452910900116,48.1948852539062,93.2500004768372,57.5774242424242,22.6997963864678,"39.68433268858801","28.319020287265175","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,30,0.05,"float32","cpu","xavier",0,50.6057841777802,46.7999458312988,98.7100005149841,57.2419062027232,22.7668322798273,"39.86361904761905","28.318153671885245","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,30,0.1,"float32","cpu","xavier",0,51.0830237865448,47.8907585144043,98.6599981784821,57.3877061469265,22.759188962623,"39.28426103646833","28.305719573109556","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,30,0.01,"float32","cpu","he",0,50.1388056278229,48.2192277908325,90.3299987316132,57.7,22.7499840456822,"38.445510204081636","28.319271913014973","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,30,0.05,"float32","cpu","he",0,51.0983242988586,47.9957103729248,98.6199975013733,57.5386806596702,22.7431928932512,"39.765618860510806","28.332363155779902","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,64,30,0.1,"float32","cpu","he",0,49.8386328220367,45.9550142288208,98.7500011920929,57.8032110091743,22.7590172292814,"39.84670542635659","28.327405865453485","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,30,0.01,"float32","cpu","xavier",0,37.9635422229767,31.8393707275391,65.3400003910065,74.65625,23.6143427530786,"57.535234899328856","28.849097780598818","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,30,0.05,"float32","cpu","xavier",0,38.0753917694092,34.0785264968872,86.4799976348877,74.5221505376344,23.5889359619677,"59.219243986254305","28.862537072373247","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,30,0.1,"float32","cpu","xavier",0,37.8769543170929,33.4783554077148,11.3499999046326,74.2394396551724,23.5831396830025,"56.999659863945574","28.909698936975474","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,30,0.01,"float32","cpu","he",0,38.0564539432526,31.512713432312,48.2699990272522,74.4888650963597,23.5993827245533,"56.94095563139933","28.874472349881778","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,30,0.05,"float32","cpu","he",0,38.0507192611694,32.3734521865845,97.8100001811981,73.9199570815451,23.5967458992404,"59.313013698630144","28.891243594811442","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,256,30,0.1,"float32","cpu","he",0,37.6959891319275,32.9685211181641,97.8900015354156,74.1850971922246,23.5958102711471,"57.443728813559325","28.87038221693918","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,30,0.01,"float32","cpu","xavier",0,35.1662764549255,29.8762559890747,54.4099986553192,78.6238554216867,23.7873387086095,"64.7433734939759","28.947629257642447","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,30,0.05,"float32","cpu","xavier",0,35.055139541626,28.3354043960571,64.4900023937225,78.6715662650602,23.8207610361533,"64.08884462151394","28.934225849335043","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,30,0.1,"float32","cpu","xavier",0,35.1000032424927,29.1729927062988,93.7200009822845,78.8879518072289,23.8178858809615,"63.461904761904755","28.995113325553863","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,30,0.01,"float32","cpu","he",0,35.3131721019745,29.324197769165,58.7000012397766,78.8542168674699,23.745451564468,"63.43333333333333","28.967790088066415","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,30,0.05,"float32","cpu","he",0,35.1944260597229,40.317702293396,80.0599992275238,78.8350241545894,23.8202228862311,"64.01147540983607","28.997216281917115","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.35,512,30,0.1,"float32","cpu","he",0,35.0478658676147,29.6480417251587,92.0899987220764,78.9541062801932,23.8048483523457,"63.83585657370518","28.952838727743185","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.5,64,5,0.01,"float32","cpu","xavier",0,12.3158509731293,46.7799425125122,96.4100003242493,55.8115151515151,22.8492109415513,"39.480039138943255","28.43883871189004","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.5,64,5,0.05,"float32","cpu","xavier",0,12.2813379764557,46.9616651535034,97.7100014686584,56.3701219512195,22.8279932552676,"38.89745098039215","28.436277667928145","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.5,64,5,0.1,"float32","cpu","xavier",0,12.0706510543823,47.4941253662109,98.6500024795532,55.8888198757764,22.8759165622232,"38.762475442043225","28.4384717844547","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.5,64,5,0.01,"float32","cpu","he",0,12.3682217597961,46.429443359375,96.5399980545044,56.1054545454545,22.8489629801906,"39.04721689059501","28.44176637327622","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.5,64,5,0.05,"float32","cpu","he",0,12.1164956092834,49.1408109664917,98.2999980449677,55.9512345679012,22.8294455537871,"38.2585798816568","28.430809003439975","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.5,64,5,0.1,"float32","cpu","he",0,12.457857131958,48.0045080184937,98.5099971294403,55.9180722891566,22.8330835540856,"38.949230769230766","28.434506515937976","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.5,256,5,0.01,"float32","cpu","xavier",0,9.29460906982422,32.6402902603149,90.2499973773956,72.1486956521739,23.6111635447057,"57.81331058020478","28.969308972636387","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.5,256,5,0.05,"float32","cpu","xavier",0,9.38510990142822,35.0672006607056,95.169997215271,71.7338983050848,23.5917542929436,"57.51111111111112","28.999065068447138","[]","[]","[]","[]","[]","[]","[]","[]"
"Keras",0,0.5,256,5,0.1,"float32","cpu","xavier",0,9.31323409080505,32.1756839752197,94.9699997901917,70.8752136752137,23.5944728684673,"59.362876254180605","29.005169563027142","[]","[]","[]","[]","[]","[]","[]","[]"
