"Framework","Iteration","Training.size","Batch.size","Number.of.epochs","Learning.rate","Precision.mode","Device","Weight.initialization","Dropout.rate","Training.time..in.seconds.","Inference.time..in.seconds.","Accuracy..in...","Average.CPU.usage..in.....during.CPU.training.","Average.RAM.usage..in.....during.CPU.training.","Average.CPU.usage..in.....during.CPU.inference.","Average.RAM.usage..in.....during.CPU.inference.","Average.CPU.usage..in.....during.GPU.training.","Average.RAM.usage..in.....during.GPU.training.","Average.GPU.usage..in.....during.GPU.training.","Average.GPU.VRAM..in.....during.GPU.training.","Average.CPU.usage..in.....during.GPU.inference.","Average.RAM.usage..in.....during.GPU.inference.","Average.GPU.usage..in.....during.GPU.inference.","Average.GPU.VRAM..in.....during.GPU.inference."
"PyTorch",0,0.2,512,3,0.005,"mixed","gpu","xavier",0,0.935879707336426,4.88800811767578,56.804,NA,NA,"[]","[]","16.664285714285715","26.49512140878995","63.92857142857143","35.14181792119834","16.594871794871796","26.50188147078007","68.15384615384616","30.96444088542422"
"PyTorch",0,0.2,512,3,0.01,"float32","gpu","he",0,1.3622305393219,6.75114631652832,71.444,NA,NA,"[]","[]","9.955","11.68545831650133","74.95","40.571930264643164","10.495348837209303","11.690088412410082","76.65116279069767","31.217860278439733"
"PyTorch",0,0.2,512,3,0.001,"float32","gpu","he",0,1.35046648979187,6.76361083984375,51.12,NA,NA,"[]","[]","9.67","11.673919020573187","78.3","40.57443873071615","9.960204081632654","11.67466722565405","81.34693877551021","31.167690956979808"
"PyTorch",0,0.2,512,3,0.005,"float32","gpu","he",0,1.37260675430298,6.79841232299805,65.792,NA,NA,"[]","[]","9.930000000000001","11.693626144930905","73.15","39.87332246331367","10.626315789473685","11.695206099307438","80.5657894736842","31.217860278439737"
"PyTorch",0,0.2,512,3,0.01,"mixed","gpu","he",0,0.923072814941406,4.6990852355957,72.496,NA,NA,"[]","[]","9.900000000000002","11.682244092170276","65.07692307692308","33.882623083676634","9.918181818181818","11.675449525130594","68.60606060606061","29.361595384422422"
"PyTorch",0,0.2,512,3,0.001,"mixed","gpu","he",0,0.926433324813843,4.89811134338379,51.124,NA,NA,"[]","[]","16.146153846153844","26.498614847650078","65.23076923076923","35.68100029908634","17.341176470588238","26.503186658217725","67.3529411764706","30.9714403759748"
"PyTorch",0,0.2,512,3,0.005,"mixed","gpu","he",0,0.916091918945312,4.84712028503418,65.636,NA,NA,"[]","[]","9.846153846153847","11.678351364974525","63.15384615384615","33.41759206552885","9.763636363636362","11.672663875098579","52.27272727272727","29.09250538750099"
"PyTorch",0,0.2,64,5,0.01,"float32","gpu","xavier",0,5.95713663101196,16.3875122070312,78.756,NA,NA,"[]","[]","9.848351648351647","11.666143137475876","83.57142857142857","28.707740271768877","9.779285714285713","11.666729734201372","89.91428571428571","27.129060579455658"
"PyTorch",0,0.2,64,5,0.001,"float32","gpu","xavier",0,6.00385642051697,16.358341217041,75.152,NA,NA,"[]","[]","9.718681318681318","11.685387819660146","83.81318681318682","28.710221172280633","9.803070175438599","11.675185220945734","89.4342105263158","27.12642008885251"
"PyTorch",0,0.2,64,5,0.005,"float32","gpu","xavier",0,5.99090766906738,16.376033782959,72.924,NA,NA,"[]","[]","9.883333333333333","11.682832956347804","84.2","28.73447886617334","9.797153024911031","11.67049712100397","90.067615658363","27.129060579455658"
"PyTorch",0,0.2,64,5,0.01,"mixed","gpu","xavier",0,4.12453293800354,11.8891410827637,73.824,NA,NA,"[]","[]","9.653225806451614","11.67596995822499","77.30645161290323","27.87512694052103","9.816042780748663","11.677221256773418","85.26737967914438","26.87767740187303"
"PyTorch",0,0.2,64,5,0.001,"mixed","gpu","xavier",0,4.26432156562805,11.9520378112793,77.556,NA,NA,"[]","[]","9.69375","11.664300438886634","75.5","27.877680923115513","9.746153846153845","11.663749919718056","82.54615384615384","26.87821397215603"
"PyTorch",0,0.2,64,5,0.005,"mixed","gpu","xavier",0,4.2072319984436,11.940938949585,73.936,NA,NA,"[]","[]","9.719354838709679","11.65874319992099","76.93548387096774","27.898593236042615","9.888942307692307","11.660586412388719","81.88942307692308","26.878213972156022"
"PyTorch",0,0.2,64,5,0.01,"float32","gpu","he",0,6.03870892524719,16.4482307434082,74.3,NA,NA,"[]","[]","9.72087912087912","11.666004762953943","84.84615384615384","28.734478866173344","10.184496124031009","11.66586489648223","89.72093023255815","27.129060579455658"
"PyTorch",0,0.2,64,5,0.001,"float32","gpu","he",0,6.05157518386841,16.4920215606689,77.748,NA,NA,"[]","[]","9.763736263736265","11.669865218351482","83.75824175824175","28.72538223096358","9.763274336283185","11.665938967900715","89.58407079646018","27.12561976316084"
"PyTorch",0,0.2,64,5,0.005,"float32","gpu","he",0,5.9791419506073,16.4899826049805,70.48,NA,NA,"[]","[]","10.164444444444444","11.677930360918415","84.4","28.73447886617334","9.732862190812723","11.667627851499953","89.93286219081273","27.129060579455658"
"PyTorch",0,0.2,64,5,0.01,"mixed","gpu","he",0,4.18251776695251,11.8049011230469,73.5,NA,NA,"[]","[]","9.77142857142857","11.666936858900739","78.19047619047619","27.876822370739337","9.824223602484473","11.667185630725118","84.32919254658385","26.87821397215603"
