"Framework","Iteration","Training.size","Batch.size","Number.of.epochs","Learning.rate","Precision.mode","Device","Weight.initialization","Dropout.rate","Training.time..in.seconds.","Inference.time..in.seconds.","Accuracy..in...","Average.CPU.usage..in.....during.CPU.training.","Average.RAM.usage..in.....during.CPU.training.","Average.CPU.usage..in.....during.CPU.inference.","Average.RAM.usage..in.....during.CPU.inference.","Average.CPU.usage..in.....during.GPU.training.","Average.RAM.usage..in.....during.GPU.training.","Average.GPU.usage..in.....during.GPU.training.","Average.GPU.VRAM..in.....during.GPU.training.","Average.CPU.usage..in.....during.GPU.inference.","Average.RAM.usage..in.....during.GPU.inference.","Average.GPU.usage..in.....during.GPU.inference.","Average.GPU.VRAM..in.....during.GPU.inference."
"PyTorch",0,0.2,64,5,0.01,"float32","gpu","xavier",0,1.81442356109619,10.5664491653442,90.4599990844727,NA,NA,"[]","[]","10.0","21.146381780461486","29.5","71.78554544665168","10.401739130434779","21.20091960447271","33.78260869565217","71.87987719422617"
"PyTorch",0,0.2,64,5,0.05,"float32","gpu","xavier",0,1.81778836250305,10.6355667114258,96.1199951171875,NA,NA,"[]","[]","10.003703703703705","21.24882979913282","29.88888888888889","71.71843861922878","9.907142857142858","21.19652517268011","33.05357142857143","71.8798713515257"
"PyTorch",0,0.2,64,5,0.1,"float32","gpu","xavier",0,1.79962277412415,10.7144355773926,96.3499984741211,NA,NA,"[]","[]","10.11923076923077","21.121644277865013","28.884615384615383","71.81545408059894","10.238509316770187","21.198563699293032","34.6583850931677","71.90455676105614"
"PyTorch",0,0.2,64,5,0.01,"mixed","gpu","xavier",0,2.44267678260803,12.9785537719727,90.6999969482422,NA,NA,"[]","[]","9.666666666666668","21.165632817524813","26.555555555555557","71.87521774879109","10.187","21.192418375221404","33.01","71.86880722438228"
"PyTorch",0,0.2,64,5,0.05,"mixed","gpu","xavier",0,2.21585917472839,13.1383180618286,95.9399948120117,NA,NA,"[]","[]","10.153125","21.143250758321777","29.75","71.87225636523266","10.26839378238342","21.202603674352765","35.97409326424871","71.90855926316084"
"PyTorch",0,0.2,64,5,0.1,"mixed","gpu","xavier",0,2.2674617767334,12.9348039627075,96.1699981689453,NA,NA,"[]","[]","9.781818181818181","21.145389426209746","28.696969696969695","71.8876967340532","10.162376237623763","21.208926764368293","33.28712871287129","71.86270991328405"
"PyTorch",0,0.2,64,5,0.01,"float32","gpu","he",0,1.80449438095093,10.7239246368408,93.2900009155273,NA,NA,"[]","[]","9.933333333333334","21.2339274691602","31.22222222222222","71.7416651569417","10.207246376811595","21.222881793428364","34.630434782608695","71.88100418622997"
"PyTorch",0,0.2,64,5,0.05,"float32","gpu","he",0,1.79610061645508,10.9425067901611,96.3499984741211,NA,NA,"[]","[]","9.926923076923078","21.19287281358801","30.0","71.76142558056517","10.282795698924732","21.199706300223394","32.53763440860215","71.86364194209217"
"PyTorch",0,0.2,64,5,0.1,"float32","gpu","he",0,1.85249876976013,11.2117528915405,96.7200012207031,NA,NA,"[]","[]","10.351851851851851","21.15026692906802","29.59259259259259","71.79740884745274","10.275362318840582","21.20551526172896","31.231884057971016","71.8266540879817"
"PyTorch",0,0.2,64,5,0.01,"mixed","gpu","he",0,2.34572172164917,13.4166955947876,93.2399978637695,NA,NA,"[]","[]","9.929411764705883","21.16264354783347","28.41176470588235","71.86976634376316","10.44070796460177","21.21667275981009","33.716814159292035","71.86233626986655"
"PyTorch",0,0.2,64,5,0.05,"mixed","gpu","he",0,2.30907297134399,13.0318641662598,96.2900009155273,NA,NA,"[]","[]","10.00294117647059","21.211665289705433","29.294117647058822","71.8365660575029","9.861682242990655","21.19637925614508","34.73831775700935","71.87564103616059"
