"Framework","Iteration","Training.size","Batch.size","Number.of.epochs","Learning.rate","Precision.mode","Device","Weight.initialization","Dropout.rate","Training.time..in.seconds.","Inference.time..in.seconds.","Accuracy..in...","Average.CPU.usage..in.....during.CPU.training.","Average.RAM.usage..in.....during.CPU.training.","Average.CPU.usage..in.....during.CPU.inference.","Average.RAM.usage..in.....during.CPU.inference.","Average.CPU.usage..in.....during.GPU.training.","Average.RAM.usage..in.....during.GPU.training.","Average.GPU.usage..in.....during.GPU.training.","Average.GPU.VRAM..in.....during.GPU.training.","Average.CPU.usage..in.....during.GPU.inference.","Average.RAM.usage..in.....during.GPU.inference.","Average.GPU.usage..in.....during.GPU.inference.","Average.GPU.VRAM..in.....during.GPU.inference."
"PyTorch",0,0.2,256,5,0.05,"float32","cpu","he",0,2.2826521396637,16.0627603530884,93.2699966430664,54.3428571428571,22.8183460955444,"53.94692307692307","22.7851780700765","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,5,0.1,"float32","cpu","he",0,2.1997230052948,15.888500213623,94.9000015258789,53.9666666666667,22.8266184888319,"53.841509433962266","22.776629811682447","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,5,0.01,"float32","cpu","xavier",0,2.25236177444458,16.031813621521,20.4200000762939,54.8346153846154,22.9088616075475,"53.715476190476195","22.80811783418028","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,5,0.05,"float32","cpu","xavier",0,2.20882248878479,15.7546997070312,83.0500030517578,53.6703703703704,22.8774858410976,"53.708585858585856","22.808443530337044","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,5,0.1,"float32","cpu","xavier",0,2.1996009349823,15.9403324127197,90.7699966430664,53.8814814814815,22.8844947282783,"53.77355371900826","22.815924164815176","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,5,0.01,"float32","cpu","he",0,2.25388479232788,16.1571264266968,74.8399963378906,53.6892857142857,22.8633506047899,"53.68571428571429","22.8224157357803","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,5,0.05,"float32","cpu","he",0,2.19941163063049,15.9655570983887,88.7099990844727,54.3269230769231,22.9043426203836,"53.91365853658536","22.812005341008387","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,5,0.1,"float32","cpu","he",0,2.20499992370605,15.8287525177002,93.0500030517578,54.6846153846154,22.8827240233866,"53.9155737704918","22.811420213636804","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,15,0.01,"float32","cpu","xavier",0,8.41580009460449,20.9672689437866,95.0999984741211,54.1696428571429,22.7867478166111,"53.97397769516728","22.785467744282677","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,15,0.05,"float32","cpu","xavier",0,8.13836622238159,21.7286586761475,96.7200012207031,54.2092592592593,22.7664768141896,"53.90934256055363","22.76571753488333","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,15,0.1,"float32","cpu","xavier",0,8.25791811943054,20.997953414917,96.629997253418,54.2412844036697,22.789312966631,"54.02331081081081","22.77111406971519","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,15,0.01,"float32","cpu","he",0,8.39510107040405,21.563982963562,95.4700012207031,54.1477876106195,22.7873646675561,"53.93554817275747","22.774082072101887","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,15,0.05,"float32","cpu","he",0,8.12866497039795,21.6958999633789,96.6600036621094,54.2416666666667,22.7925552160646,"53.99222972972973","22.797131363055165","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,15,0.1,"float32","cpu","he",0,8.33790707588196,20.7494735717773,96.8600006103516,54.1216216216216,22.7770953645717,"53.931487889273356","22.79510511051622","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,15,0.01,"float32","cpu","xavier",0,6.72253131866455,15.9576177597046,88.5299987792969,54.6469879518072,22.8347877298687,"53.831840796019904","22.80103871999221","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,15,0.05,"float32","cpu","xavier",0,7.05280447006226,17.5246953964233,95.7799987792969,54.4918604651163,22.84649042415,"53.859119496855335","22.77681630920121","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,15,0.1,"float32","cpu","xavier",0,7.04256367683411,16.5491819381714,96.6699981689453,54.2056818181818,22.8215768795963,"53.75229357798165","22.782519493508737","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,15,0.01,"float32","cpu","he",0,6.83743190765381,15.7021522521973,92.4100036621094,54.3940476190476,22.8351048470367,"53.93636363636363","22.792399445643298","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,15,0.05,"float32","cpu","he",0,6.74159216880798,15.6044244766235,95.6699981689453,54.3841463414634,22.8235754753832,"53.810091743119266","22.79337665583398","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,15,0.1,"float32","cpu","he",0,6.80990839004517,17.8493022918701,96.5899963378906,54.7214285714286,22.8303332701341,"53.6625","22.795272226695893","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,15,0.01,"float32","cpu","xavier",0,6.59489965438843,16.1168336868286,77.7600021362305,54.36375,22.9048523686368,"53.83762376237624","22.820115139559675","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,15,0.05,"float32","cpu","xavier",0,6.83164310455322,16.8305397033691,93.9499969482422,54.5024390243903,22.8792458045669,"54.106849315068494","22.816920260336378","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,15,0.1,"float32","cpu","xavier",0,6.65025520324707,15.6496286392212,96,54.3873417721519,22.8969025026506,"53.75355191256831","22.81303928952301","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,15,0.01,"float32","cpu","he",0,6.69692850112915,16.3251399993896,89.6399993896484,54.440243902439,22.8923286763458,"53.854146341463405","22.81883594943512","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,15,0.05,"float32","cpu","he",0,6.72109699249268,16.082501411438,94.3300018310547,54.485,22.8960579002269,"53.696825396825396","22.82263900194672","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,15,0.1,"float32","cpu","he",0,6.62608575820923,15.9799814224243,95.9000015258789,54.3113924050633,22.8901897377293,"53.75902777777778","22.821799892969672","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,30,0.01,"float32","cpu","xavier",0,16.5594654083252,22.1351146697998,96.5899963378906,54.1187214611872,22.8001367736001,"54.03254237288135","22.77443366199124","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,30,0.05,"float32","cpu","xavier",0,16.7115304470062,21.8823432922363,97.5699996948242,54.0937219730942,22.8021047194723,"54.05152671755725","22.778036757421212","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,30,0.1,"float32","cpu","xavier",0,16.3087584972382,24.4664669036865,97.9599990844727,54.1189814814815,22.7808787948753,"53.98105726872246","22.796967508291463","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,30,0.01,"float32","cpu","he",0,16.3725414276123,21.2536334991455,96.2099990844727,54.0689814814815,22.8020768841055,"54.01333333333333","22.801200078370925","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,30,0.05,"float32","cpu","he",0,16.2668542861938,20.7215785980225,97.5299987792969,54.2175925925926,22.7716108904811,"54.00531561461794","22.76966890175428","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,64,30,0.1,"float32","cpu","he",0,16.0944213867188,20.645546913147,97.870002746582,54.1995327102804,22.7932000859719,"54.08464163822525","22.792346559582228","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,30,0.01,"float32","cpu","xavier",0,13.629576921463,15.0662899017334,93.3199996948242,54.5059880239521,22.8414780578757,"53.80351758793971","22.775885188262645","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,30,0.05,"float32","cpu","xavier",0,13.2154002189636,15.7262325286865,96.7699966430664,54.5234567901235,22.852235996999,"53.749500000000005","22.785353621643157","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,30,0.1,"float32","cpu","xavier",0,13.8309044837952,17.1784400939941,97.4899978637695,54.5834319526627,22.8630748515513,"53.88472906403942","22.821110771675887","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,30,0.01,"float32","cpu","he",0,12.8268187046051,15.8331632614136,94.4300003051758,54.3550632911392,22.834149783818,"53.810344827586206","22.815645456134607","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,30,0.05,"float32","cpu","he",0,13.8597037792206,16.7495965957642,96.6600036621094,54.4241176470588,22.884742257077,"53.8508064516129","22.811714593409082","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,256,30,0.1,"float32","cpu","he",0,13.7955727577209,15.0727510452271,97.2300033569336,54.3376470588235,22.8539464685712,"53.833333333333336","22.798636182018434","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,30,0.01,"float32","cpu","xavier",0,13.2216808795929,16.0842180252075,89.5299987792969,54.2685534591195,22.9323864438635,"53.911510791366915","22.835827737095194","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,30,0.05,"float32","cpu","xavier",0,13.458652973175,16.0143375396729,95.7799987792969,54.525,22.9100095890737,"54.002614379084974","22.831336361613232","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,30,0.1,"float32","cpu","xavier",0,13.1036267280579,17.4004554748535,97.0899963378906,54.1925,22.8907805959611,"53.92095808383233","22.83156515737376","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,30,0.01,"float32","cpu","he",0,13.5420348644257,16.1544799804688,92.7099990844727,54.4490909090909,22.9175749831433,"53.94179894179894","22.834059391480377","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,30,0.05,"float32","cpu","he",0,13.3264625072479,15.9010887145996,96.0599975585938,54.3906832298137,22.9346999898129,"53.98440860215055","22.837896333154852","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.2,512,30,0.1,"float32","cpu","he",0,13.4599874019623,17.6537752151489,96.9400024414062,54.4291925465838,22.9162792683104,"53.786227544910176","22.83275632924625","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,5,0.01,"float32","cpu","xavier",0,4.93874001502991,20.6185579299927,93.3499984741211,53.8090909090909,22.9549348080508,"53.939837398373975","22.983890340486564","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,5,0.05,"float32","cpu","xavier",0,4.88350081443787,24.3943929672241,97.4700012207031,54.1863636363636,22.9495027997008,"54.02777777777777","22.950196788466307","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,5,0.1,"float32","cpu","xavier",0,4.71870160102844,21.1967945098877,97.5899963378906,53.8190476190476,22.9610664379,"53.95358649789028","22.94719430028732","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,5,0.01,"float32","cpu","he",0,4.79106473922729,22.6473808288574,94.8099975585938,54.1609375,22.9336751856466,"54.00692307692307","22.92577747859898","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,5,0.05,"float32","cpu","he",0,4.88959813117981,20.9772825241089,97.4899978637695,54.2615384615385,22.9364230795703,"53.97047244094488","22.971970749606342","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,5,0.1,"float32","cpu","he",0,4.68881893157959,20.7075119018555,97.8199996948242,53.9225806451613,22.9462917411487,"53.91686274509804","22.935589678493702","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,5,0.01,"float32","cpu","xavier",0,3.73151755332947,15.7503128051758,56.5499992370605,54.3936170212766,22.9802193648048,"53.68238993710692","22.976105217450453","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,5,0.05,"float32","cpu","xavier",0,3.95022201538086,15.3384447097778,94.7699966430664,54.0833333333333,23.0202934374522,"53.863106796116504","22.972464758269567","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,5,0.1,"float32","cpu","xavier",0,4.00538206100464,16.709041595459,96.7600021362305,54.634693877551,23.0062748990453,"53.78439024390245","22.96552904973967","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,5,0.01,"float32","cpu","he",0,3.95674753189087,15.9523725509644,78.0999984741211,54.2,23.0086222261343,"53.936815920398004","22.96683889127364","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,5,0.05,"float32","cpu","he",0,3.964106798172,16.0778522491455,95.5500030517578,54.1387755102041,23.0103292715835,"53.90151515151515","22.96453844355375","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,5,0.1,"float32","cpu","he",0,3.91285061836243,16.1481380462646,96.6100006103516,54.2787234042553,23.040606039158,"53.89267015706806","22.97955737209875","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,5,0.01,"float32","cpu","xavier",0,3.88157415390015,15.7625675201416,41.0299987792969,54.0782608695652,23.0889933496743,"53.84593023255814","23.0073251969857","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,5,0.05,"float32","cpu","xavier",0,3.80783224105835,16.2233591079712,91.620002746582,54.1826086956522,23.0363522207876,"53.878155339805815","23.004030261816713","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,5,0.1,"float32","cpu","xavier",0,3.89000391960144,16.067910194397,95,54.7456521739131,23.0569036725883,"53.825628140703515","22.99734943633957","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,5,0.01,"float32","cpu","he",0,3.89083790779114,15.9454822540283,60.8499984741211,54.7739130434783,23.053100246969,"53.734939759036145","22.998951389254415","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,5,0.05,"float32","cpu","he",0,4.03686499595642,16.0467624664307,93.6999969482422,54.3244897959184,23.0814021467075,"53.807389162561584","23.00068013228293","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,5,0.1,"float32","cpu","he",0,3.85286927223206,15.8508539199829,95.3899993896484,54.7130434782609,23.0734373058469,"53.73645833333333","23.00950755354644","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,15,0.01,"float32","cpu","xavier",0,14.3450503349304,21.1658000946045,97.1999969482422,54.2131578947368,22.953434425666,"53.92260536398467","22.936889187626285","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,15,0.05,"float32","cpu","xavier",0,14.1503612995148,20.9940671920776,97.6399993896484,54.1216931216931,22.9465338094507,"53.9403162055336","22.944501207393362","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,15,0.1,"float32","cpu","xavier",0,14.4825301170349,21.5571165084839,97.4100036621094,54.1979166666667,22.9784704122667,"54.01353135313532","22.93797160075571","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,15,0.01,"float32","cpu","he",0,14.4804875850677,22.1331834793091,97,54.2375,22.9528053122735,"54.02466666666666","22.942621980646663","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,15,0.05,"float32","cpu","he",0,14.136789560318,21.5761661529541,97.8000030517578,54.0579787234042,22.9590566679088,"54.01706484641638","22.945244945706456","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,15,0.1,"float32","cpu","he",0,14.2341830730438,22.7863550186157,97.870002746582,54.01875,22.9874118440292,"53.994833948339476","22.951661751580044","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,15,0.01,"float32","cpu","xavier",0,11.7786378860474,16.5393352508545,92.5599975585938,54.4565517241379,23.0291022650785,"53.85000000000001","22.96571877778019","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,15,0.05,"float32","cpu","xavier",0,11.9503688812256,17.3501253128052,97.3899993896484,54.3659863945578,23.0346286216015,"53.89358288770054","22.960168830765465","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,15,0.1,"float32","cpu","xavier",0,11.7030625343323,15.9613609313965,97.9800033569336,54.5260563380282,23.0151664424297,"53.80351758793971","22.9747138217432","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,15,0.01,"float32","cpu","he",0,12.077269077301,15.7354593276978,94.6999969482422,54.3952702702703,23.0293613892847,"53.757754010695194","22.972674358913494","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,15,0.05,"float32","cpu","he",0,12.1927137374878,16.6695833206177,97.3399963378906,54.4724832214765,23.0214532140288,"53.84152046783625","22.978703835820507","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,15,0.1,"float32","cpu","he",0,12.0582909584045,15.4844284057617,97.870002746582,54.3204081632653,23.0400415658928,"53.856111111111105","22.968976702561697","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,15,0.01,"float32","cpu","xavier",0,11.785975933075,16.3081169128418,81.6600036621094,54.4971631205674,23.0665562203332,"53.84029126213591","23.00941064307783","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,15,0.05,"float32","cpu","xavier",0,11.912903547287,15.9412384033203,96.4199981689453,54.4909722222222,23.0837682546674,"53.837305699481874","23.014087205578093","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,15,0.1,"float32","cpu","xavier",0,11.7957065105438,17.2464847564697,97.2399978637695,54.5290780141844,23.0972170424864,"53.8525","23.001663054626164","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,15,0.01,"float32","cpu","he",0,11.3894681930542,15.9390926361084,91.3600006103516,54.3863309352518,23.08201369316,"53.789898989898994","23.02458066505868","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,15,0.05,"float32","cpu","he",0,11.4590792655945,15.6684875488281,96.6500015258789,54.5202898550725,23.0835499459675,"53.85351351351352","23.01033931379668","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,15,0.1,"float32","cpu","he",0,11.7708692550659,15.8491611480713,97.1600036621094,54.3485915492958,23.053212185088,"53.88304093567251","23.015746368025347","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,30,0.01,"float32","cpu","xavier",0,29.1200046539307,22.1211910247803,97.8399963378906,54.2049479166667,22.9697178148586,"53.99758620689655","22.940218154336772","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,30,0.05,"float32","cpu","xavier",0,29.2693495750427,21.8978881835938,98.5999984741211,54.2231770833333,22.9585972352811,"53.92154882154882","22.9803508679991","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,30,0.1,"float32","cpu","xavier",0,27.9982769489288,22.5030899047852,98.620002746582,54.1131367292225,22.9853345437064,"54.0076923076923","22.946751189696077","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,30,0.01,"float32","cpu","he",0,28.7048473358154,21.1915731430054,97.4300003051758,54.1157480314961,22.9821545556798,"53.96557971014493","22.936014614586608","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,30,0.05,"float32","cpu","he",0,28.1464593410492,21.0893392562866,98.4499969482422,54.0580901856764,22.9602804281404,"53.97534246575342","22.948506358398554","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,64,30,0.1,"float32","cpu","he",0,29.0803437232971,21.1460113525391,98.6500015258789,54.1981770833333,22.9624697012539,"54.01586715867158","22.982898197879987","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,30,0.01,"float32","cpu","xavier",0,23.2282195091248,15.9687995910645,96.0599975585938,54.4382456140351,23.015556609086,"53.8261111111111","22.96554922972186","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,30,0.05,"float32","cpu","xavier",0,24.1874282360077,15.6673908233643,97.9100036621094,54.4878378378378,23.0161521064878,"53.974999999999994","22.9743124987061","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,30,0.1,"float32","cpu","xavier",0,23.8400373458862,15.8048629760742,98.0899963378906,54.5202749140893,23.0440226528851,"54.05480225988701","22.982120649247033","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,30,0.01,"float32","cpu","he",0,24.8648068904877,17.0039653778076,96.6699981689453,54.5203947368421,23.0243070654259,"53.890575916230375","22.969080752399382","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,30,0.05,"float32","cpu","he",0,24.4494619369507,14.8364543914795,97.4499969482422,54.4284768211921,23.014374721053,"53.80931372549019","22.972144322619453","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,256,30,0.1,"float32","cpu","he",0,22.996260881424,15.441107749939,98.0500030517578,54.4109929078014,23.0406207868623,"53.901104972375705","22.987773848085403","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,30,0.01,"float32","cpu","xavier",0,22.8131768703461,16.0012483596802,93.2799987792969,54.4416666666667,23.0861297105416,"53.69999999999999","23.017401754526823","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,30,0.05,"float32","cpu","xavier",0,22.6504640579224,15.465784072876,97.4700012207031,54.3021739130435,23.1010640104869,"54.023118279569886","23.02634504460002","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,30,0.1,"float32","cpu","xavier",0,23.1708471775055,15.8705711364746,98.0299987792969,54.5661870503597,23.0818214015612,"53.69423076923077","23.006463451870488","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,30,0.01,"float32","cpu","he",0,23.0181283950806,15.739107131958,95.1500015258789,54.4646209386282,23.0804112171115,"53.88109452736319","23.003388812083436","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,30,0.05,"float32","cpu","he",0,22.9574930667877,15.8004522323608,97.370002746582,54.4312949640288,23.0854236102298,"53.7995145631068","23.00216039559446","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.35,512,30,0.1,"float32","cpu","he",0,22.9577305316925,17.3007488250732,97.5999984741211,54.458844765343,23.0976303041891,"53.89806763285024","23.013986154220127","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.5,64,5,0.01,"float32","cpu","xavier",0,6.92959547042847,21.3711738586426,94.4800033569336,54.1826086956522,23.1335518521524,"53.99112627986349","23.12016355284887","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.5,64,5,0.05,"float32","cpu","xavier",0,6.99945306777954,22.4722385406494,97.5400009155273,54.2118279569892,23.1216610729798,"53.954703832752614","23.11014388893608","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.5,64,5,0.1,"float32","cpu","xavier",0,6.84039282798767,21.5672731399536,98.3099975585938,53.9142857142857,23.1224697423562,"54.07142857142857","23.12033707356937","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.5,64,5,0.01,"float32","cpu","he",0,7.01623725891113,24.7966051101685,95.4599990844727,54.1946808510638,23.1275235747615,"54.052786885245894","23.115439944228715","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.5,64,5,0.05,"float32","cpu","he",0,6.87102174758911,21.4815139770508,97.9800033569336,53.9032967032967,23.1301004524731,"53.95791245791245","23.118540449634487","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.5,64,5,0.1,"float32","cpu","he",0,6.81005954742432,21.4040279388428,97.8399963378906,53.8933333333333,23.132919604515,"54.01387900355871","23.11731628645117","[]","[]","[]","[]","[]","[]","[]","[]"
"PyTorch",0,0.5,256,5,0.01,"float32","cpu","xavier",0,5.8305025100708,16.4180755615234,81.6399993896484,54.7985915492958,23.1768265512961,"53.849500000000006","23.14537652330137","[]","[]","[]","[]","[]","[]","[]","[]"
